title,location,price,area_sqft,price_per_sqft,latitude,longitude,infrastructure,metro_distance,crime_rate,pollution,growth_index
Plot/Land for Sale in Badangpet Hyderabad,Badangpet Hyderabad,6000000,1647,3643,17.46796978,78.30264108,6.448241089,11.99474559,4.561585652,7.014931033,3.870696123
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,4000000,1800,2222,17.53091164,78.50120056,6.031353362,4.622916084,7.830620414,3.962029108,6.07783999
Plot/Land for Sale in Ramoji Film City Main Road Hyderabad,Ramoji Film City Main Road Hyderabad,1500000,1350,1111,17.54371056,78.50801401,9.664398405,3.627798493,6.438839962,7.207720417,8.589372879
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,3500000,1647,2131,17.50675563,78.52077202,7.921484466,4.417307166,7.415424089,3.01436759,7.280454958
Plot/Land for Sale in Balanagar Hyderabad,Balanagar Hyderabad,7300000,3150,2333,17.45947954,78.37198841,7.630709245,11.13399754,4.049485915,6.655220303,4.867093034
"Plot/Land for Sale in Aushapur, NH 2 2 Hyderabad",Aushapur,3300000,1755,1889,17.49153102,78.52127597,7.55803263,10.36285302,3.141303323,6.735635631,5.080535238
Plot/Land for Sale in Choutuppal Hyderabad,Choutuppal Hyderabad,3400000,1350,2519,17.31159943,78.44670911,5.288398893,11.30676182,3.583638765,5.578786833,3.404118729
Plot/Land for Sale in Inole Hyderabad,Inole Hyderabad,18000000,8460,2128,17.48783652,78.37487527,9.711594641,7.931338135,2.318397656,3.890946231,7.183177407
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,8500000,900,9444,17.46708893,78.33599196,5.315688849,6.349448554,1.731120028,7.073907872,5.072930458
Plot/Land for Sale in Kandukur Hyderabad,Kandukur Hyderabad,25000000,9000,2778,17.32891235,78.37802051,9.164940018,6.232905709,2.382179811,3.784466969,7.421328774
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,4500000,2403,1873,17.3949636,78.27809564,7.474994479,9.489576369,4.472224664,6.342827959,5.321804565
Plot/Land for Sale in Pulumamidi Hyderabad,Pulumamidi Hyderabad,2600000,1503,1763,17.52917832,78.37608647,6.857724159,7.923851475,5.415528439,4.254583185,5.473350671
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,11000000,5670,1940,17.39842934,78.32238785,9.363600011,9.214235154,7.402409547,3.80000888,6.546748289
Plot/Land for Sale in Chinna Mangalaram Hyderabad,Chinna Mangalaram Hyderabad,9500000,4500,2111,17.38590625,78.31584215,6.16274766,9.786642022,4.286958972,5.553652531,4.435434589
Plot/Land for Sale in Shamshabad Mamidipally Road Hyderabad,Shamshabad Mamidipally Road Hyderabad,10500000,2700,3889,17.42090969,78.45117068,8.008593646,11.31090555,4.137142763,3.168780871,5.034854336
Plot/Land for Sale in Kandwada Hyderabad,Kandwada Hyderabad,3600000,3600,1000,17.3812557,78.54275018,5.66927123,11.27070542,1.676011962,5.667314273,3.644660932
Plot/Land for Sale in Burgul Hyderabad,Burgul Hyderabad,1300000,1323,1020,17.53761388,78.35020853,9.780001065,2.696416768,7.094233252,4.199179709,8.96919505
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2500000,1323,1890,17.50675563,78.52077202,8.536078589,3.138157475,5.363064854,4.966786496,8.075594662
"Plot/Land for Sale in JB's Nature Valley, Choutuppal Gundrampalli Hyderabad",JB's Nature Valley,3600000,2700,1333,17.36771126,78.53208889,9.244662501,7.117301027,1.770364331,3.546106729,7.174363825
Plot/Land for Sale in RCI Road Hyderabad,RCI Road Hyderabad,12800000,3600,3556,17.38763879,78.29668574,7.376573388,11.28650894,7.594405557,4.294013058,4.663774385
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,24700000,1350,18333,17.53221127,78.49738687,6.155848434,5.755901384,6.183375534,5.69264131,5.774875266
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,17000000,1722,9900,17.42567801,78.32919349,6.378347248,6.617494094,3.309223127,4.816230663,5.621176984
Plot/Land for Sale in Kalvakurti Road Hyderabad,Kalvakurti Road Hyderabad,1400000,1080,1333,17.32272737,78.42822234,5.663154159,9.499588074,5.942006551,5.587151262,4.231363137
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,4200000,1500,2800,17.53221127,78.49738687,6.10468456,3.098120433,5.21538668,3.652345196,6.630103925
Plot/Land for Sale in P Anantharam Hyderabad,P Anantharam Hyderabad,3200000,1800,1778,17.47855687,78.34444432,6.67127085,9.394138387,2.190949695,7.352007427,4.871383048
Plot/Land for Sale in Qutubullapur Hyderabad,Qutubullapur Hyderabad,35000000,2400,14583,17.46642792,78.52563913,5.024146153,10.41992957,5.830346698,5.976417533,3.541177836
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,1800000,1350,1333,17.38084256,78.53099248,8.091500199,3.762351844,1.324498485,5.679850549,7.600782838
Plot/Land for Sale in Manneguda Hyderabad,Manneguda Hyderabad,5500000,1980,2778,17.40243129,78.29238801,9.529019097,7.865889739,6.865081032,4.865487022,7.095448212
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,2400000,1800,1333,17.38195147,78.34884098,7.846443492,9.389950165,3.983322352,3.031122257,5.577882707
Plot/Land for Sale in Kandukur Hyderabad,Kandukur Hyderabad,3600000,1350,2667,17.32891235,78.37802051,8.798303372,9.685771889,1.690739819,4.34338506,6.050391394
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,7200000,2250,3222,17.44454401,78.38422306,5.657531799,5.754226003,5.995868541,7.92945608,5.476443745
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,5900000,1647,3582,17.50812634,78.28010676,6.337979277,7.139916873,2.804498334,5.971718113,5.422815275
Plot/Land for Sale in Tarur Hyderabad,Tarur Hyderabad,9000000,2394,3759,17.50421011,78.39793435,6.348381476,7.808985969,2.339157069,4.012242201,5.206033562
"Plot/Land for Sale in Peerzadiguda, NH 2 2 Hyderabad",Peerzadiguda,8400000,1503,5589,17.4769388,78.42915663,7.903119629,11.23396323,5.342173862,7.96715054,4.997217367
Plot/Land for Sale in Lalgadi Malakpet Hyderabad,Lalgadi Malakpet Hyderabad,35000000,10490,3335,17.53325027,78.46114088,8.881907504,2.479279394,1.184078618,5.315670616,8.502718037
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,15000000,2034,7375,17.44454401,78.38422306,6.814895449,1.848490929,2.120840414,5.700463714,7.472773626
Plot/Land for Sale in Bachuguda Hyderabad,Bachuguda Hyderabad,4800000,1800,2667,17.42324557,78.26295739,5.720505125,8.62092228,7.336556938,6.538864651,4.558662315
Plot/Land for Sale in Thimmapur Jagdevpur Hyderabad,Thimmapur Jagdevpur Hyderabad,1500000,1350,1111,17.32688014,78.43182149,9.128409215,2.638340202,5.57965108,6.837804169,8.597598795
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,10000000,6732,1485,17.38084256,78.53099248,9.571852995,5.598548301,1.938211935,6.836358758,7.87692903
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,1700000,1647,1002,17.49815358,78.40168053,7.423475885,10.20090146,1.602704569,3.587697842,5.053785043
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1400000,1320,1061,17.48637905,78.42608884,8.895627962,10.94961334,4.373131103,5.912599133,5.687505663
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,5000000,1800,2778,17.4755424,78.41806561,7.638733188,9.189595778,3.998988383,3.459014731,5.52004132
Plot/Land for Sale in Velmala Hyderabad,Velmala Hyderabad,18000000,3600,5000,17.44576378,78.39319561,6.224248529,9.357775266,1.27211842,7.620795024,4.615290695
Plot/Land for Sale in Turkapally Hyderabad,Turkapally Hyderabad,2600000,2160,1204,17.30001964,78.49884438,6.639815147,9.446127519,2.154585501,3.951330276,4.835179915
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,3600000,1503,2395,17.50812634,78.28010676,8.471829477,4.19615733,2.096836261,4.28676978,7.684378576
Plot/Land for Sale in Dream City Bharat Future City Hyderabad,Dream City Bharat Future City Hyderabad,2600000,1323,1944,17.45198214,78.47048141,5.891545913,8.620285025,7.864449287,3.265970779,4.661499206
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,3100000,2178,1444,17.32476726,78.38618576,5.163806262,3.237554186,6.048122601,5.102470583,6.019099029
Plot/Land for Sale in Mokila Hyderabad,Mokila Hyderabad,16000000,2403,6667,17.30479863,78.53342223,9.153047265,5.515266439,4.878799454,7.280951151,7.653406213
Plot/Land for Sale in Nadigada Tanda Hyderabad,Nadigada Tanda Hyderabad,40000000,2196,18215,17.34144917,78.50169822,7.994137102,6.891016101,4.418585712,5.435064766,6.499476895
"Plot/Land for Sale in Kollur, Outer Ring Road Hyderabad",Kollur,9000000,1998,4505,17.54038651,78.46016915,9.471103413,1.546251395,5.518802921,6.036527401,9.167244916
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,2200000,1503,1444,17.38084256,78.53099248,7.05054035,1.834310422,7.880484884,5.323500245,7.618887403
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,4000000,1800,2222,17.44631021,78.51092945,6.321171476,10.39542937,7.235227581,5.851776359,4.327559761
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2200000,1620,1333,17.48637905,78.42608884,7.185966992,10.39697353,6.607776554,3.816774506,4.845922351
Plot/Land for Sale in Vikarabad Road Hyderabad,Vikarabad Road Hyderabad,5000000,2160,2315,17.48764244,78.5325967,9.180487385,10.57364588,5.668859546,5.9214635,5.983743806
Plot/Land for Sale in Bhanur Hyderabad,Bhanur Hyderabad,24300000,8001,3037,17.50814865,78.36432822,7.895212628,6.572445167,2.124541666,3.479946027,6.546312521
"Plot/Land for Sale in Tukkuguda, Srisailam Highway Hyderabad",Tukkuguda,5800000,2160,2667,17.41113733,78.36885685,6.953732413,8.849237651,3.310696151,3.917979615,5.222493564
Plot/Land for Sale in Gudoor Hyderabad,Gudoor Hyderabad,4800000,2403,2000,17.30481761,78.51988241,8.603315931,10.87876455,4.4386051,7.539070275,5.535734709
Plot/Land for Sale in Mallapur Balapur Hyderabad,Mallapur Balapur Hyderabad,5400000,1620,3333,17.45379589,78.36626158,5.980908499,2.399976719,3.556332935,7.701003071,6.78855286
Plot/Land for Sale in TNGOS Colony Hyderabad,TNGOS Colony Hyderabad,25000000,1503,16633,17.46572765,78.41024125,7.079507597,11.8429026,1.755677902,4.085267125,4.300070359
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1500000,1350,1111,17.48637905,78.42608884,8.840972928,10.42709492,3.938522909,6.851323875,5.82888545
Plot/Land for Sale in Alwal Hyderabad,Alwal Hyderabad,12200000,1800,6790,17.39263832,78.28748503,7.229027649,3.075056272,1.131144598,6.236424295,7.312397832
Plot/Land for Sale in Upperpally Hyderabad,Upperpally Hyderabad,33900000,3213,10556,17.43906803,78.26611438,6.076754296,1.470466732,2.846082546,7.987786765,7.155897
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,5400000,3600,1500,17.42567801,78.32919349,5.51655823,7.605552471,1.182903152,7.442345945,4.774750781
Plot/Land for Sale in Bachupally Hyderabad,Bachupally Hyderabad,10100000,5670,1778,17.46556837,78.2696602,8.426921254,5.275098407,2.402828383,3.311523653,7.297786617
"Plot/Land for Sale in Dundigal, Outer Ring Road Hyderabad",Dundigal,6600000,1800,3667,17.51972494,78.3287755,8.757255673,2.519312347,7.795364229,5.14824225,8.414582621
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,4000000,2250,1778,17.44631021,78.51092945,9.293177011,3.820361246,5.601751947,3.080719022,8.302452458
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,9000000,4788,1880,17.38084256,78.53099248,5.527931778,5.868925724,1.318669844,7.539334016,5.360450493
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,3800000,1503,2556,17.30437995,78.44488003,6.124015185,7.440423057,6.353300977,4.942956544,5.194268092
Plot/Land for Sale in Ibrahimpatnam Road Hyderabad,Ibrahimpatnam Road Hyderabad,1600000,1485,1057,17.38819894,78.52853951,9.585588454,3.037337664,5.404164024,3.315981364,8.738907184
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,3300000,1494,2236,17.38195147,78.34884098,9.68736225,11.64204659,4.33911164,6.947862395,5.931735155
"Plot/Land for Sale in Patancheru Industrial Area, Outer Ring Road Hyderabad",Patancheru Industrial Area,17500000,2200,7955,17.35832516,78.49229544,9.016353161,3.164443389,2.266181736,3.258530861,8.354997434
Plot/Land for Sale in Almasguda Hyderabad,Almasguda Hyderabad,9900000,2349,4222,17.37516526,78.41263431,5.006437915,5.838482032,7.923203975,3.018360488,5.057702071
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,4200000,1647,2550,17.50675563,78.52077202,5.723183401,4.544704517,3.433649519,7.957019718,5.919008535
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,4800000,1800,2667,17.44631021,78.51092945,9.769043413,2.96945905,4.088588517,3.106711662,8.871606364
Plot/Land for Sale in Alwal Hyderabad,Alwal Hyderabad,12000000,1800,6667,17.39263832,78.28748503,8.472665648,10.27169121,7.562898363,3.469253597,5.659702321
"Plot/Land for Sale in Vanasthalipuram, NH 9 Hyderabad",Vanasthalipuram,8400000,1800,4689,17.42426489,78.30758689,8.683285582,3.886300764,5.743751038,3.796114138,7.914537761
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,33500000,3870,8667,17.46708893,78.33599196,7.897178719,7.289361082,6.653440065,7.62896681,6.308520204
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,5000000,2394,2089,17.49543686,78.31225543,8.174238699,2.928680215,2.20605795,5.23095121,7.928316481
"Plot/Land for Sale in Hayat Nagar, Rajendra Nagar, Outer Ring Road Hyderabad",Hayat Nagar,2000000,1944,1029,17.36382209,78.26532191,9.012081463,2.68176408,4.705207322,5.927950994,8.513327518
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,1800000,1503,1224,17.44631021,78.51092945,8.772436283,10.39039424,1.713058246,6.630008241,5.799997022
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,3000000,1116,2688,17.46774764,78.37332148,5.711812532,10.62264325,1.152742531,5.615594598,3.886206437
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,8200000,2475,3313,17.53091164,78.50120056,5.803372364,3.870511619,3.087670474,3.9586395,6.191852879
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,11000000,3150,3492,17.52223333,78.29009233,7.714419807,6.309262602,7.793995119,6.051954911,6.52556435
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,3000000,2178,1377,17.30253791,78.32031444,5.932168807,2.895051108,2.715431884,4.452629565,6.594284248
Plot/Land for Sale in Yacharam Hyderabad,Yacharam Hyderabad,2600000,1323,1944,17.46105933,78.29288357,5.118158879,10.655286,6.789847708,3.637906833,3.519133329
Plot/Land for Sale in Gayatri Enclave Hyderabad,Gayatri Enclave Hyderabad,11500000,1638,7021,17.36905121,78.50669776,6.254111521,5.856753117,2.659927806,5.245724861,5.800215874
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,1000000,900,1111,17.38195147,78.34884098,6.330047012,2.411303791,2.249640045,3.868550678,6.994260277
Plot/Land for Sale in Warasiguda Hyderabad,Warasiguda Hyderabad,12000000,1224,9804,17.36069306,78.29588407,7.465733127,7.733251868,3.158454635,4.923825373,5.901689254
"Plot/Land for Sale in Injapur, Neeladri Nagar, Ibrahimpatnam Road Hyderabad",Injapur,4000000,1377,2905,17.50299086,78.35032961,5.099354606,2.395062378,3.663316713,7.638765028,6.261258638
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,7600000,1800,4222,17.44454401,78.38422306,7.304006472,11.2086994,4.842840257,5.786493107,4.64617075
Plot/Land for Sale in Diamond Point Hyderabad,Diamond Point Hyderabad,37500000,2106,17806,17.30185107,78.3930381,5.235288947,3.743641544,5.672873599,3.191792884,5.893292853
"Plot/Land for Sale in Abdullapurmet, Outer Ring Road Hyderabad",Abdullapurmet,3000000,1440,2083,17.50091888,78.4994924,6.129219282,8.050427612,2.541134227,4.743010032,4.994055698
Plot/Land for Sale in Alwal Hyderabad,Alwal Hyderabad,10000000,1080,9259,17.39263832,78.28748503,7.564277494,6.369737238,2.766739529,3.925648789,6.415320751
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,15000000,9000,1667,17.42567801,78.32919349,6.804799145,4.161356303,1.436578574,4.95988437,6.695760719
"Plot/Land for Sale in Maheswaram Lines, Chandrayangutta, Srisailam Highway Hyderabad",Maheswaram Lines,4700000,2997,1568,17.5229354,78.32458242,7.654179652,5.532533546,6.517320415,7.859517297,6.748329943
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,5000000,1350,3704,17.42567801,78.32919349,7.240414326,10.81466669,4.109327476,3.240846033,4.7393597
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1600000,1485,1077,17.48637905,78.42608884,5.615413987,6.449596054,2.030665336,3.50146238,5.219383041
Plot/Land for Sale in janachaitanya sai anurag colony bachupally Hyderabad,janachaitanya sai anurag colony bachupally Hyderabad,10200000,1440,7111,17.30751356,78.26014485,9.994037518,10.06994593,3.495503945,7.867592085,6.639773866
"Plot/Land for Sale in Midhani huda colony, opp to word and deed school Hyderabad",Midhani huda colony,15000000,2403,6242,17.5461949,78.51974676,9.567875827,1.150664886,3.6498959,6.634545459,9.357170534
Plot/Land for Sale in Ankushapur Hyderabad,Ankushapur Hyderabad,3200000,1800,1778,17.42047604,78.3082124,5.14341321,3.093281292,1.447134905,4.316882482,6.054954162
Plot/Land for Sale in Chevella Hyderabad,Chevella Hyderabad,11000000,10890,1010,17.35156188,78.36838731,6.829612977,2.281492788,7.69044974,3.580053174,7.33727019
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,18000000,5400,3333,17.44631021,78.51092945,8.727573749,6.313408726,1.029877274,7.115062878,7.132074674
Plot/Land for Sale in Chilkur Pragati Yenkapalli Road Hyderabad,Chilkur Pragati Yenkapalli Road Hyderabad,15600000,5625,2778,17.41748503,78.40919317,6.705495354,5.70186001,6.518310406,3.343599406,6.122677209
Plot/Land for Sale in Taramatipet Hyderabad,Taramatipet Hyderabad,3800000,1674,2270,17.38159732,78.28479654,9.906795344,1.407249945,4.803766028,5.139100688,9.474993891
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,3000000,1500,2000,17.49815358,78.40168053,6.076648466,8.482675663,6.65473114,6.561178101,4.818430525
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,3000000,1800,1667,17.49815358,78.40168053,6.893433591,10.3648238,4.28343388,4.471104246,4.681118888
Plot/Land for Sale in Tupran Hyderabad,Tupran Hyderabad,2800000,1503,1863,17.3797997,78.52887311,5.878947958,8.981878287,6.314965508,5.262848249,4.533409346
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,25200000,1800,14000,17.30437995,78.44488003,8.118919124,8.022726672,3.519081617,7.060971459,6.19710925
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,4500000,1719,2618,17.50812634,78.28010676,5.029873548,11.33314424,3.943402568,3.607343839,3.240209381
Plot/Land for Sale in Kandukur Hyderabad,Kandukur Hyderabad,5900000,1980,3000,17.32891235,78.37802051,8.280502052,1.222868597,5.927419787,4.912452277,8.560678366
"Plot/Land for Sale in Gandi Maisamma, Outer Ring Road Hyderabad",Gandi Maisamma,65000000,7560,8598,17.45331655,78.34673495,9.912605705,4.740109379,6.104581896,6.398579388,8.367526963
"Plot/Land for Sale in Boduppal, NH 2 2 Hyderabad",Boduppal,14000000,1800,7778,17.30513756,78.50884825,8.754980638,7.051357666,2.717212684,6.51753355,6.902535827
Plot/Land for Sale in Tupran Hyderabad,Tupran Hyderabad,12000000,3600,3333,17.3797997,78.52887311,6.456466816,5.104767529,4.118445128,4.139746976,6.172290914
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,3200000,1800,1778,17.30437995,78.44488003,5.774503709,10.83796891,5.780292498,3.079821127,3.852045921
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,31200000,4320,7222,17.46708893,78.33599196,6.640445593,11.09822287,7.543323475,7.298295406,4.284859732
Plot/Land for Sale in Bachupally Hyderabad,Bachupally Hyderabad,20000000,2250,8889,17.46556837,78.2696602,9.448777525,9.373820716,3.201044323,5.581358288,6.544659609
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,12000000,7623,1574,17.42567801,78.32919349,6.167170276,10.27963396,4.43055337,4.320090135,4.273757513
"Plot/Land for Sale in Dundigal, Outer Ring Road Hyderabad",Dundigal,9500000,3024,3142,17.51972494,78.3287755,7.059776603,4.926439732,7.158810877,5.133134437,6.593719384
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,26800000,2412,11111,17.46708893,78.33599196,7.222776463,11.93318633,7.597940873,7.994206554,4.355937101
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1900000,1323,1444,17.48637905,78.42608884,5.488909985,3.23655815,4.718434963,3.625819891,6.214493274
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,53400000,20034,2667,17.32476726,78.38618576,7.012466446,4.405598526,4.14181225,4.326478607,6.738947026
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,13000000,9783,1333,17.49543686,78.31225543,7.090438947,8.338473764,3.840800435,5.106608868,5.474772113
Plot/Land for Sale in Parvathapur Hyderabad,Parvathapur Hyderabad,15000000,1800,8333,17.48036243,78.53326597,7.582256433,5.23338464,4.591005333,5.107451702,6.804892313
Plot/Land for Sale in Yadagirigutta Hyderabad,Yadagirigutta Hyderabad,4500000,2700,1667,17.34316218,78.35559438,7.874515114,11.57392861,1.057507145,5.682179937,4.866732866
Plot/Land for Sale in Rangareddy Hyderabad,Rangareddy Hyderabad,33300000,10800,3083,17.35474852,78.51024839,6.531569712,9.680070713,7.668795724,4.997454022,4.69225159
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,3500000,1836,1906,17.4755424,78.41806561,6.810405095,4.247398051,7.465371052,6.269073993,6.670443707
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,4000000,2250,1778,17.42567801,78.32919349,5.554883414,3.283120334,6.891730146,5.958199747,6.238556603
Plot/Land for Sale in Mansanpally Hyderabad,Mansanpally Hyderabad,4800000,1647,2889,17.40890958,78.38262093,8.372954158,10.57771415,7.463418407,3.447555656,5.497867779
"Plot/Land for Sale in Farook Nagar, Vattepally Hyderabad",Farook Nagar,4200000,3780,1111,17.50043968,78.33884608,5.135019256,10.35262848,7.66653527,4.74437838,3.630135395
Plot/Land for Sale in Rajendranagar Mandal Hyderabad,Rajendranagar Mandal Hyderabad,19800000,1980,10000,17.34905841,78.44856796,6.431753675,11.52447628,3.756217584,3.246400863,4.017560112
Plot/Land for Sale in Kawadipally Hyderabad,Kawadipally Hyderabad,12000000,3600,3333,17.34126442,78.45897896,8.287453724,5.439238894,4.448028703,6.36604989,7.159392603
Plot/Land for Sale in Raikal Hyderabad,Raikal Hyderabad,3000000,1809,1658,17.44576076,78.47143818,5.817725518,6.688963781,1.968302113,5.413308099,5.260980717
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,3400000,2160,1556,17.46774764,78.37332148,7.974198877,8.890258034,6.063573263,6.094523721,5.821099982
"Plot/Land for Sale in Chilkur Balaji Temple Road, Chevella Road Hyderabad",Chilkur Balaji Temple Road,15000000,4500,3333,17.42168071,78.30064476,6.634280349,10.46054633,3.778083897,3.357798773,4.493719432
Plot/Land for Sale in Farooqnagar Hyderabad,Farooqnagar Hyderabad,3500000,2880,1215,17.37735398,78.41754596,5.384945438,5.834869516,3.133237798,6.874414107,5.286010757
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,12000000,4356,2755,17.42567801,78.32919349,8.507530967,8.641520407,3.897503148,5.523511927,6.224011778
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,13900000,4185,3333,17.50812634,78.28010676,6.787854592,6.624701032,5.930775911,5.308898488,5.864479078
Plot/Land for Sale in Teachers Colony Anantharam Rural Hyderabad,Teachers Colony Anantharam Rural Hyderabad,3500000,1800,1944,17.35426743,78.53644305,9.440023811,5.394117278,7.755429835,7.713532359,7.865975194
Plot/Land for Sale in Jbs Europhoria city Hyderabad,Jbs Europhoria city Hyderabad,5800000,1800,3222,17.30631224,78.34950718,6.544302456,10.5315655,1.56605491,5.081838399,4.416059639
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,3500000,2070,1700,17.49815358,78.40168053,6.446042173,1.379151961,2.103779863,6.427989394,7.407907984
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,16000000,5400,2963,17.30253791,78.32031444,9.462964707,11.48377672,6.851480932,3.243161562,5.84985325
Plot/Land for Sale in Kadthal Hyderabad,Kadthal Hyderabad,6000000,2700,2222,17.38084256,78.53099248,5.932409161,11.65371208,6.888096287,5.126469342,3.674874804
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,21600000,1200,18000,17.44631021,78.51092945,5.848570522,8.149370321,5.513718537,6.505486898,4.79268554
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1400000,1323,1058,17.48637905,78.42608884,7.604089742,9.122708163,5.853402485,7.272146391,5.521551124
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,1900000,1800,1056,17.38195147,78.34884098,5.618962396,11.29406134,3.881755077,3.029756728,3.606690326
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,6400000,1800,3556,17.46774764,78.37332148,8.356674202,11.73636366,4.480354496,5.492936499,5.101883301
"Plot/Land for Sale in Muppas Panchavati Colony, Manikonda, Outer Ring Road Hyderabad",Muppas Panchavati Colony,40000000,2475,16162,17.30937789,78.46509663,6.978805909,7.79242634,3.50137285,3.239555426,5.589808099
Plot/Land for Sale in ECIL Hyderabad,ECIL Hyderabad,3000000,1000,3000,17.30231221,78.40124462,5.51231594,7.11207163,7.64444659,4.423927644,4.936699021
"Plot/Land for Sale in Sai Priya Colony, Secunderabad Hyderabad",Sai Priya Colony,7600000,1503,5057,17.32070664,78.3035542,7.227061009,8.791692202,3.164404076,3.672164772,5.405672538
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,18500000,5679,3258,17.42567801,78.32919349,6.853606678,2.368167852,2.352276236,6.998844958,7.322774723
Plot/Land for Sale in Athvelly Hyderabad,Athvelly Hyderabad,3000000,1197,2506,17.40507293,78.36456448,9.603651253,8.309278868,7.844222879,4.775853436,6.992431129
Plot/Land for Sale in kassavi e city Hyderabad,kassavi e city Hyderabad,4900000,1800,2722,17.32621107,78.40342189,6.825709916,10.69686396,4.903664778,4.505479991,4.52980463
